qa_id,id,file_name,question,gold_answer,reference_normalized,asr_normalized,wer,cer,answer_preserved,gold_answer_token_count,asr_llm_answer_raw,asr_llm_answer_normalized,asr_em,asr_f1,latency_sec,output_tokens,status,error,oracle_answer_raw,oracle_answer_normalized,oracle_em,oracle_f1,delta_f1,propagation_failure
322,2007,12757384211570914947.wav,طبق تخمین سپاه مهندسی ارتش آمریکا، چه مقدار باران می‌تواند از آب‌بندهای آسیب‌دیده نفوذ کند؟,6 اینچ باران,سپاه مهندسی ارتش ایالات متحده تخمین زده که ۶ اینچ باران می‌تواند از آب‌بندهای از قبل‌آسیب‌دیده نفوذ کند,سپاه مهندسی ارتش ایالات متحده تخمین زده که شش اینچ باران می تواند از آب بند های از قبل آسیب دیده نفوذ کند,0.1363636363636363,0.029126213592233,False,3,"شش اینچ 
",شش اینچ,0,0.4,1.36505762,6,ok,,"۶ اینچ 
",6 اینچ,0,0.8,0.4,
322,2007,3382866699984451384.wav,طبق تخمین سپاه مهندسی ارتش آمریکا، چه مقدار باران می‌تواند از آب‌بندهای آسیب‌دیده نفوذ کند؟,6 اینچ باران,سپاه مهندسی ارتش ایالات متحده تخمین زده که ۶ اینچ باران می‌تواند از آب‌بندهای از قبل‌آسیب‌دیده نفوذ کند,سپاه مهندسی ارتش ایالات متحده تخمین زده که شش اینچ باران می تواند از بندهای از قبل آسیب دیده نفوذ کند,0.0909090909090909,0.0485436893203883,False,3,"شش اینچ 
",شش اینچ,0,0.4,1.291167264,6,ok,,"۶ اینچ 
",6 اینچ,0,0.8,0.4,
322,2007,9993877676636918493.wav,طبق تخمین سپاه مهندسی ارتش آمریکا، چه مقدار باران می‌تواند از آب‌بندهای آسیب‌دیده نفوذ کند؟,6 اینچ باران,سپاه مهندسی ارتش ایالات متحده تخمین زده که ۶ اینچ باران می‌تواند از آب‌بندهای از قبل‌آسیب‌دیده نفوذ کند,سپاه مهندسی ارتش ایالات متحده تخمین زده که شش اینچ باران می تواند از آب بند های از قبل آسیب دیده نفوذ کند,0.1363636363636363,0.029126213592233,False,3,"شش اینچ 
",شش اینچ,0,0.4,1.305452013,6,ok,,"۶ اینچ 
",6 اینچ,0,0.8,0.4,
93,1763,9031783776814439323.wav,راه شیری بر کدام کهکشان نیرو وارد می‌کند؟,کهکشان قوس,همانطور که ماه نیروی کششی بر زمین اعمال می‌کند و سبب موج‌هایی می‌شود راه شیری نیز نیرویی بر کهکشان قوس وارد می‌کند,همانطور که ما نیروی کششی بر زمین اعمال می کند و سبب موج هایی می شود راه شیری نیز نیرویی بر کهکشان قرص وارد می کند,0.0769230769230769,0.0263157894736842,False,2,"کهکشان قرص 
",کهکشان قرص,0,0.5,1.407100371,7,ok,,"کهکشان قوس 
",کهکشان قوس,1,1.0,0.5,1
93,1763,10359103976365230699.wav,راه شیری بر کدام کهکشان نیرو وارد می‌کند؟,کهکشان قوس,همانطور که ماه نیروی کششی بر زمین اعمال می‌کند و سبب موج‌هایی می‌شود راه شیری نیز نیرویی بر کهکشان قوس وارد می‌کند,همانطور که ماه نیروی کششی بر زمین اعمال می کند و سبب موج هایی می شود راه شیری نیز نیرویی بر کهکشان قرص وارد می کند,0.0384615384615384,0.0175438596491228,False,2,"کهکشان قرص 
",کهکشان قرص,0,0.5,1.459587212,7,ok,,"کهکشان قوس 
",کهکشان قوس,1,1.0,0.5,1
93,1763,7559014170703850299.wav,راه شیری بر کدام کهکشان نیرو وارد می‌کند؟,کهکشان قوس,همانطور که ماه نیروی کششی بر زمین اعمال می‌کند و سبب موج‌هایی می‌شود راه شیری نیز نیرویی بر کهکشان قوس وارد می‌کند,همانطور که ماه نیروی کششی بر زمین اعمال می کند و سبب موج هایی می شود راه شیری نیز نیرویی بر کهکشان قرص وارد می کند,0.0384615384615384,0.0175438596491228,False,2,"کهکشان قرص 
",کهکشان قرص,0,0.5,1.340321795,7,ok,,"کهکشان قوس 
",کهکشان قوس,1,1.0,0.5,1
194,1873,6767210514582768236.wav,در مواجهه با مردان مزاحم چه رفتاری توصیه شده است؟,قاطع باشید و بدون ترس مقاومت کنید,در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید چه تفاوت‌ها فرهنگی باشد یا خیر، وضعیت را بهتر نمی‌کند!,هم در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید چه تفاوت های فرهنگی باشد یا خیر وضعیت را بهتر نمی کند,0.0869565217391304,0.0377358490566037,True,7,"مأیوس کردن مردها با قاطعیت و مقاومت بدون ترس. 
",مأیوس کردن مردها با قاطعیت و مقاومت بدون ترس,0,0.5,2.752702397,19,ok,,"در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید. 

",در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید,0,0.777777778,0.27777777800000003,
194,1873,15137009653571594075.wav,در مواجهه با مردان مزاحم چه رفتاری توصیه شده است؟,قاطع باشید و بدون ترس مقاومت کنید,در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید چه تفاوت‌ها فرهنگی باشد یا خیر، وضعیت را بهتر نمی‌کند!,در مایوس کردن مغز مردها قاطع باشید و بدون ترس مقاومت کنه چه تفاوت های فرهنگی باشد یا خیر وضعیت را بهتر نمی کند,0.1739130434782608,0.0754716981132075,False,7,"در مواجهه با مردان مزاحم، قاطع باشید و بدون ترس مقاومت کنید. 
",در مواجهه با مردان مزاحم قاطع باشید و بدون ترس مقاومت کنید,0,0.736842105,3.369783107,23,ok,,"در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید. 

",در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید,0,0.777777778,0.040935673000000006,
194,1873,2928553899446718689.wav,در مواجهه با مردان مزاحم چه رفتاری توصیه شده است؟,قاطع باشید و بدون ترس مقاومت کنید,در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید چه تفاوت‌ها فرهنگی باشد یا خیر، وضعیت را بهتر نمی‌کند!,در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید چه تفاوت ها فرهنگی باشد یا خیر وضعیت را بهتر نمی کند,0.0,0.0,True,7,"در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید. 

",در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید,0,0.777777778,2.914198797,21,ok,,"در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید. 

",در مأیوس کردن مردها قاطع باشید و بدون ترس مقاومت کنید,0,0.777777778,0.0,
151,1826,203808546095158088.wav,گیبسون پس از تصادف به کجا منتقل شد؟,بیمارستان,پس از وقوع تصادف گیبسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,پس از وقوع تصادف گیپسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,0.0666666666666666,0.0144927536231884,True,1,"بیمارستان 
",بیمارستان,1,1.0,1.107244834,6,ok,,"بیمارستان 
",بیمارستان,1,1.0,0.0,0
151,1826,4556814557155456263.wav,گیبسون پس از تصادف به کجا منتقل شد؟,بیمارستان,پس از وقوع تصادف گیبسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,پس از وقوع تصادف گیپسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,0.0666666666666666,0.0144927536231884,True,1,"بیمارستان 
",بیمارستان,1,1.0,1.045033391,6,ok,,"بیمارستان 
",بیمارستان,1,1.0,0.0,0
151,1826,10985326977384807592.wav,گیبسون پس از تصادف به کجا منتقل شد؟,بیمارستان,پس از وقوع تصادف گیبسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,پس از وقوع تصادف گیپسون به بیمارستان منتقل شد ولی کمی پس از آن درگذشت,0.0666666666666666,0.0144927536231884,True,1,"بیمارستان 
",بیمارستان,1,1.0,1.091635351,6,ok,,"بیمارستان 
",بیمارستان,1,1.0,0.0,0
222,1902,13146805187331451587.wav,او ابتدا در کدام بیمارستان بستری بود؟,بیمارستان جیمز پاژه,او در ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,او در ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,0.0,0.0,True,3,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,1.792454903,11,ok,,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,0.0,0
222,1902,17701270092995271655.wav,او ابتدا در کدام بیمارستان بستری بود؟,بیمارستان جیمز پاژه,او در ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,او در ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,0.0,0.0,True,3,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,1.794546289,11,ok,,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,0.0,0
222,1902,9663119085939138693.wav,او ابتدا در کدام بیمارستان بستری بود؟,بیمارستان جیمز پاژه,او در ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,او ابتدا در بیمارستان جیمز پاژه در گریت یارموث بستری بود,0.0833333333333333,0.0508474576271186,True,3,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,1.865391844,11,ok,,"بیمارستان جیمز پاژه 
",بیمارستان جیمز پاژه,1,1.0,0.0,0
